Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
Greenvale,h,750000.0,3059.0,877.0,,,Hume,-37.63823,144.88675,,,
Greenvale,h,730000.0,3059.0,633.0,,,Hume,-37.63958,144.90267,,,
Greenvale,h,770000.0,3059.0,711.0,,,Hume,-37.64297,144.88796000000005,,,
Greenvale,h,550000.0,3059.0,392.0,,,Hume,-37.62458,144.88546000000005,,,
Hadfield,h,870000.0,3046.0,700.0,,,Moreland,-37.70569,144.94048,,,
Hampton,h,,3188.0,630.0,,,Bayside,-37.93571,145.00964,,,
Hampton,h,1695000.0,3188.0,765.0,,,Bayside,-37.93594,145.0195,,,
Hampton,h,,3188.0,726.0,,,Bayside,-37.93167,145.00134,,,
Hampton Park,h,561000.0,,646.0,,,Casey,,,,,
Hawthorn,u,525000.0,3122.0,279.0,,,Boroondara,-37.82676,145.04443999999995,3122.0,184.0,180.57065217391303
Hawthorn,h,,3122.0,750.0,,,Boroondara,-37.81557,145.04281,3122.0,184.0,180.57065217391303
Hawthorn,h,1870000.0,3122.0,271.0,,,Boroondara,-37.81816,145.03938,3122.0,184.0,180.57065217391303
Hawthorn,h,,3122.0,273.0,,,Boroondara,-37.81625,145.03789,3122.0,184.0,180.57065217391303
Hawthorn,h,1955000.0,3122.0,261.0,,,Boroondara,-37.81965,145.02366999999995,3122.0,184.0,180.57065217391303
Hawthorn,h,1702000.0,3122.0,290.0,,,Boroondara,-37.81767,145.04041,3122.0,184.0,180.57065217391303
Hawthorn,u,500000.0,3122.0,0.0,,,Boroondara,-37.8213,145.02913,3122.0,184.0,180.57065217391303
Hawthorn,h,,3122.0,446.0,,,Boroondara,-37.82785,145.03816,3122.0,184.0,180.57065217391303
Hawthorn,h,,3122.0,595.0,,,Boroondara,-37.81396,145.01899,3122.0,184.0,180.57065217391303
Hawthorn,u,697000.0,3122.0,0.0,,,Boroondara,-37.82887,145.03676000000004,3122.0,184.0,180.57065217391303
Hawthorn East,u,802500.0,3123.0,966.0,,,Boroondara,-37.82524,145.05568,,,
Hawthorn East,u,441000.0,3123.0,0.0,,,Boroondara,-37.8327,145.05428,,,
Hawthorn East,h,,3123.0,522.0,,,Boroondara,-37.82701,145.0541,,,
Hawthorn East,u,500000.0,3123.0,1324.0,,,Boroondara,-37.83012,145.04751000000005,,,
Heidelberg,t,738000.0,3084.0,154.0,,,Banyule,-37.75343,145.06328,,,
Heidelberg Heights,t,715000.0,3081.0,192.0,,,Banyule,-37.74128,145.05607,,,
Heidelberg Heights,h,800000.0,3081.0,583.0,,,Banyule,-37.73752,145.05228,,,
Heidelberg Heights,t,680000.0,3081.0,129.0,,,Banyule,-37.74931,145.05505,,,
Heidelberg Heights,h,1010000.0,3081.0,648.0,,,Banyule,-37.73658,145.05341,,,
Heidelberg Heights,u,630000.0,3081.0,277.0,,,Banyule,-37.73426,145.05986,,,
Heidelberg West,h,605000.0,3081.0,377.0,,,Banyule,-37.73712,145.0369,,,
Heidelberg West,h,580000.0,3081.0,429.0,,,Banyule,-37.73704,145.03697,,,
Heidelberg West,u,444000.0,3081.0,94.0,,,Banyule,-37.74432,145.04721,,,
Heidelberg West,h,532000.0,3081.0,220.0,,,Banyule,-37.73549000000001,145.0487,,,
Highett,h,1600000.0,3190.0,598.0,,,Bayside,-37.95357,145.02651,,,
Hillside,h,677000.0,3037.0,661.0,,,Brimbank,-37.69655,144.75538,,,
Hillside,h,737500.0,3037.0,704.0,,,Melton,-37.68175,,,,
Hoppers Crossing,h,520000.0,3029.0,530.0,,,Wyndham,-37.86713,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,553100.0,3029.0,540.0,,,Wyndham,-37.8765,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,418000.0,3029.0,435.0,,,Wyndham,-37.86767,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,505000.0,3029.0,663.0,,,Wyndham,-37.86658,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,492000.0,3029.0,581.0,,,Wyndham,-37.87711,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,680000.0,3029.0,800.0,,,Wyndham,-37.87051,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,472000.0,3029.0,546.0,,,Wyndham,-37.85146,,3029.0,113.0,76.15044247787611
Hoppers Crossing,h,442500.0,3029.0,537.0,,,Wyndham,-37.87016,,3029.0,113.0,76.15044247787611
Hughesdale,u,1203500.0,3166.0,311.0,,,Monash,-37.89829,145.08141,,,
Hughesdale,h,1250000.0,3166.0,603.0,,,Monash,-37.90192,145.0756,,,
Ivanhoe,h,1475000.0,3079.0,424.0,,,Banyule,-37.76353,145.02941,,,
Ivanhoe East,h,1640000.0,3079.0,617.0,,,Banyule,-37.77212,145.05813,,,
Jacana,h,590500.0,3047.0,708.0,,,Hume,-37.68825,144.91484,,,
Keilor,h,895000.0,3036.0,589.0,,,Brimbank,-37.7143,144.8315,,,
Keilor Downs,h,790000.0,3038.0,696.0,,,Brimbank,-37.72394,144.8147,,,
Keilor East,h,825000.0,3033.0,534.0,,,Moonee Valley,-37.7444,144.86123999999995,,,
Keilor East,h,806000.0,3033.0,546.0,,,Moonee Valley,-37.74761,144.8521,,,
Keilor East,h,698000.0,3033.0,535.0,,,Moonee Valley,-37.74083,144.85545,,,
Keilor Park,h,752500.0,3042.0,468.0,,,Brimbank,-37.72203,144.85994,,,
Kensington,u,400000.0,3031.0,0.0,,,Melbourne,-37.79741,144.92614,3031.0,188.0,119.91489361702128
Kensington,t,715000.0,3031.0,91.0,,,Melbourne,-37.7914,144.93076000000005,3031.0,188.0,119.91489361702128
Kew,h,1300000.0,3101.0,257.0,,,Boroondara,-37.81176,145.02807,3101.0,107.0,139.5981308411215
Kew,u,660000.0,3101.0,1096.0,,,Boroondara,-37.81207,145.0371,3101.0,107.0,139.5981308411215
Kew,h,,3101.0,638.0,,,Boroondara,-37.80719000000001,145.02248,3101.0,107.0,139.5981308411215
Kew,t,825000.0,3101.0,193.0,,,Boroondara,-37.79438,145.03368999999995,3101.0,107.0,139.5981308411215
Kew,u,682000.0,3101.0,0.0,,,Boroondara,-37.80154,145.03258,3101.0,107.0,139.5981308411215
Kew,h,,3101.0,842.0,,,Boroondara,-37.80469,145.05213,3101.0,107.0,139.5981308411215
Kew,h,1110000.0,3101.0,200.0,,,Boroondara,-37.7948,145.0364,3101.0,107.0,139.5981308411215
Kew East,h,,3102.0,836.0,,,Boroondara,-37.79702,145.05352,,,
Kew East,h,1650000.0,3102.0,204.0,,,Boroondara,-37.7927,145.05348999999995,,,
Keysborough,h,1250000.0,3173.0,560.0,,,Greater Dandenong,,145.14935,,,
Kings Park,h,520000.0,3021.0,545.0,,,Brimbank,-37.7323,144.77861,,,
Knoxfield,h,1218000.0,3180.0,900.0,,,Knox,-37.87695,,,,
Knoxfield,h,1010000.0,3180.0,620.0,,,Knox,-37.88308,,,,
Lalor,u,383000.0,3075.0,138.0,,,Whittlesea,-37.67527000000001,145.02775,,,
Lalor,h,600000.0,3075.0,534.0,,,Whittlesea,-37.67323,145.03976,,,
Lalor,h,487000.0,3075.0,533.0,,,Whittlesea,-37.67605,145.03956000000005,,,
Lalor,h,572000.0,3075.0,640.0,,,Whittlesea,-37.6591,145.00548999999995,,,
Lower Plenty,u,650000.0,3093.0,248.0,,,Banyule,-37.72473,145.11657,,,
Maidstone,h,793000.0,3012.0,417.0,,,Maribyrnong,-37.78867,144.87397,,,
Malvern,h,,3144.0,510.0,,,Stonnington,-37.863,145.03946000000005,,,
Malvern,h,1700000.0,3144.0,312.0,,,Stonnington,-37.86162,145.03065,,,
Malvern East,t,1060000.0,3145.0,206.0,,,Stonnington,-37.87107,145.04991,3145.0,116.0,116.26724137931035
Malvern East,h,,3145.0,589.0,,,Stonnington,-37.87391,145.05562,3145.0,116.0,116.26724137931035
Maribyrnong,u,530000.0,3032.0,81.0,,,Maribyrnong,-37.77323,144.89268,3032.0,176.0,111.61363636363636
Maribyrnong,u,450000.0,3032.0,0.0,,,Maribyrnong,-37.77296,144.88057,3032.0,176.0,111.61363636363636
Maribyrnong,h,1510500.0,3032.0,251.0,,,Maribyrnong,-37.7839,144.89431000000005,3032.0,176.0,111.61363636363636
Maribyrnong,u,353000.0,3032.0,,,,Maribyrnong,-37.77367,144.88161000000005,3032.0,176.0,111.61363636363636
McKinnon,h,1250000.0,3204.0,368.0,,,Glen Eira,-37.91304,145.0373,,,
McKinnon,h,,3204.0,904.0,,,Glen Eira,-37.91074,145.03068000000005,,,
Melbourne,u,720000.0,3000.0,0.0,,,Melbourne,-37.81267,144.96273,3000.0,3367.0,150.5043065043065
Melton,h,295000.0,,600.0,,,Melton,-37.68734,,,,
Melton South,h,347500.0,,587.0,,,Melton,-37.69392,,,,
Melton West,h,410000.0,,740.0,,,Melton,-37.68052,,,,
Mentone,t,1010000.0,3194.0,309.0,,,Kingston,-37.98009,145.06118,,,
Mentone,h,1485000.0,3194.0,720.0,,,Kingston,-37.98439000000001,145.06812,,,
Middle Park,h,,3206.0,411.0,,,Port Phillip,-37.85327,144.96223,3206.0,122.0,229.41803278688525
Middle Park,h,1750000.0,3206.0,138.0,,,Port Phillip,-37.84962,144.95856,3206.0,122.0,229.41803278688525
Mill Park,t,480750.0,3082.0,114.0,,,Whittlesea,-37.67761,145.06132,,,
Mill Park,h,725000.0,3082.0,574.0,,,Whittlesea,-37.66936,145.05413,,,
Mitcham,u,695000.0,3132.0,300.0,,,Whitehorse,-37.80574,145.18832,,,
Mitcham,h,655000.0,3132.0,446.0,,,Whitehorse,-37.81906,145.21253000000004,,,
Mitcham,u,775000.0,3132.0,208.0,,,Whitehorse,-37.8135,145.19972,,,
Mitcham,u,820000.0,3132.0,439.0,,,Whitehorse,-37.82596,145.1872,,,
Mitcham,h,990000.0,3132.0,708.0,,,Whitehorse,-37.80601,145.20106,,,
Mitcham,h,883000.0,3132.0,697.0,,,Whitehorse,-37.81808,145.2057,,,
Mont Albert,h,1462000.0,3127.0,420.0,,,Whitehorse,-37.81788,145.11453999999995,,,
Montmorency,h,1130000.0,3094.0,842.0,,,Banyule,-37.72096,145.12948,,,
Montmorency,t,960000.0,3094.0,397.0,,,Banyule,-37.72331,145.11909,,,
Montmorency,h,1050000.0,3094.0,973.0,,,Banyule,-37.72082,145.12027,,,
Montmorency,h,900000.0,3094.0,575.0,,,Banyule,-37.72089,145.11987,,,
Montmorency,h,806000.0,3094.0,396.0,,,Banyule,-37.71665,145.11682,,,
Montmorency,h,1160000.0,3094.0,1125.0,,,Banyule,-37.71541,145.11666,,,
Montmorency,h,700000.0,3094.0,615.0,,,Banyule,-37.72588,145.13443,,,
Montmorency,h,980000.0,3094.0,701.0,,,Banyule,-37.71871,145.13558999999995,,,
Mount Waverley,t,1250800.0,3149.0,243.0,,,Monash,-37.86463,145.14283999999995,,,
Mount Waverley,h,1327000.0,3149.0,768.0,,,Monash,-37.85896,145.11484,,,
Mount Waverley,u,670000.0,3149.0,296.0,,,Monash,-37.87128,145.13051000000004,,,
Mount Waverley,h,1615000.0,3149.0,1321.0,,,Monash,-37.88569,145.1438,,,
Mount Waverley,h,1400000.0,3149.0,668.0,,,Monash,-37.87118,145.12478000000004,,,
Mount Waverley,u,620000.0,3149.0,190.0,,,Monash,-37.87677,145.11961000000005,,,
Mulgrave,h,800000.0,3170.0,324.0,,,Monash,-37.92783,145.19685,,,
Murrumbeena,h,1540000.0,3163.0,589.0,,,Glen Eira,-37.90017,145.06435,3163.0,156.0,94.2051282051282
Murrumbeena,t,470000.0,3163.0,0.0,,,Glen Eira,-37.89018,145.06865,3163.0,156.0,94.2051282051282
Murrumbeena,u,1160000.0,3163.0,441.0,,,Glen Eira,-37.89706,145.07483,3163.0,156.0,94.2051282051282
Niddrie,t,715000.0,3042.0,178.0,,,Moonee Valley,-37.74731,144.88826,,,
Niddrie,h,1010000.0,3042.0,650.0,,,Moonee Valley,-37.73327000000001,144.87482,,,
Niddrie,h,980000.0,3042.0,577.0,,,Moonee Valley,-37.73521,144.87708999999995,,,
Noble Park,h,730000.0,3174.0,695.0,,,Greater Dandenong,-37.96015,145.16618,,,
Noble Park,h,676000.0,3174.0,587.0,,,Greater Dandenong,-37.96968,145.16832,,,
Noble Park,h,805000.0,3174.0,702.0,,,Greater Dandenong,-37.97412,145.18022,,,
Noble Park,h,802000.0,3174.0,818.0,,,Greater Dandenong,-37.97712,145.17516,,,
North Melbourne,h,1126000.0,3051.0,114.0,,,Melbourne,-37.80248,144.94846,3051.0,338.0,112.23372781065089
North Melbourne,h,1746000.0,3051.0,149.0,,,Melbourne,-37.79722,144.94423999999995,3051.0,338.0,112.23372781065089
North Melbourne,u,799000.0,3051.0,0.0,,,Melbourne,-37.79999,144.94961,3051.0,338.0,112.23372781065089
North Melbourne,h,1285000.0,3051.0,170.0,,,Melbourne,-37.79074,144.94324,3051.0,338.0,112.23372781065089
Northcote,h,1512000.0,3070.0,326.0,,,Darebin,-37.77664,144.99902,3070.0,284.0,113.28169014084507
Northcote,h,2042000.0,3070.0,566.0,,,Darebin,-37.77294000000001,144.9957,3070.0,284.0,113.28169014084507
Northcote,h,1260000.0,3070.0,234.0,,,Darebin,-37.78015,145.00777,3070.0,284.0,113.28169014084507
Northcote,h,1650000.0,3070.0,423.0,,,Darebin,-37.76969,145.00718,3070.0,284.0,113.28169014084507
Nunawading,t,1235000.0,3131.0,338.0,,,Whitehorse,-37.82704,145.16801,,,
Nunawading,h,1570000.0,3131.0,746.0,,,Whitehorse,-37.82603,145.1721,,,
Nunawading,u,777000.0,3131.0,239.0,,,Whitehorse,-37.81359000000001,145.17574,,,
Oak Park,h,972000.0,3046.0,699.0,,,Moreland,-37.71579000000001,144.92231,,,
Oakleigh,h,1225000.0,3166.0,567.0,,,Monash,-37.90193,145.10107,,,
Oakleigh East,h,1292000.0,3166.0,716.0,,,Monash,-37.90295,145.11938999999995,,,
Oakleigh East,t,912000.0,3166.0,344.0,,,Monash,-37.90822,145.12036,,,
Ormond,h,1565000.0,3204.0,719.0,,,Glen Eira,-37.90087,145.03959,,,
Ormond,u,640000.0,3204.0,0.0,,,Glen Eira,-37.90323,145.04286000000005,,,
Parkdale,h,1270000.0,3195.0,772.0,,,Kingston,-37.99482,145.08459,,,
Parkdale,h,1485000.0,3195.0,693.0,,,Kingston,-37.98928,145.07798,,,
Parkdale,h,1137500.0,3195.0,641.0,,,Kingston,-37.98464,145.08185,,,
Parkdale,h,1415000.0,3195.0,545.0,,,Kingston,-37.99827,145.07497,,,
Parkville,u,1560000.0,3052.0,,,,Melbourne,-37.78212,144.95755,,,
Pascoe Vale,t,530000.0,3044.0,135.0,,,Moreland,-37.71628,144.93822,,,
Pascoe Vale,h,876000.0,3044.0,525.0,,,Moreland,-37.72803,144.94624,,,
Pascoe Vale,h,802000.0,3044.0,450.0,,,Moreland,-37.71872000000001,144.94871,,,
Pascoe Vale,u,736000.0,3044.0,278.0,,,Moreland,-37.71798,144.93965,,,
Pascoe Vale,t,755000.0,3044.0,234.0,,,Moreland,-37.7254,144.92048,,,
Pascoe Vale,h,478000.0,3044.0,0.0,,,Moreland,-37.72436,144.94855,,,
Pascoe Vale,h,650000.0,3044.0,605.0,,,Moreland,-37.71878,144.95176,,,
Port Melbourne,h,1335000.0,3207.0,181.0,,,Port Phillip,-37.83661,144.93358999999995,3207.0,257.0,200.2101167315175
Port Melbourne,u,545000.0,3207.0,0.0,,,Port Phillip,-37.84237,144.94486,3207.0,257.0,200.2101167315175
Prahran,u,740000.0,3181.0,0.0,,,Stonnington,-37.85931,145.00616000000005,3181.0,460.0,148.1695652173913
Prahran,u,698000.0,3181.0,0.0,,,Stonnington,-37.85163,144.9943,3181.0,460.0,148.1695652173913
Prahran,h,780000.0,3181.0,117.0,,,Stonnington,-37.84998,144.99499,3181.0,460.0,148.1695652173913
Prahran,t,1190000.0,3181.0,57.0,,,Stonnington,-37.84839,145.0013,3181.0,460.0,148.1695652173913
Prahran,h,1170000.0,3181.0,86.0,,,Stonnington,-37.85064000000001,144.99095,3181.0,460.0,148.1695652173913
Prahran,u,660000.0,3181.0,0.0,,,Stonnington,-37.85672,145.00273,3181.0,460.0,148.1695652173913
Preston,h,920000.0,3072.0,693.0,,,Darebin,-37.74528,145.01987,3072.0,141.0,94.15602836879432
Preston,h,1115000.0,3072.0,680.0,,,Darebin,-37.74244,145.02006,3072.0,141.0,94.15602836879432
Preston,u,550000.0,3072.0,0.0,,,Darebin,-37.74762,145.00261,3072.0,141.0,94.15602836879432
Preston,h,1171000.0,3072.0,483.0,,,Darebin,-37.73261,144.99535,3072.0,141.0,94.15602836879432
Preston,h,1060000.0,3072.0,559.0,,,Darebin,-37.73645,144.98715,3072.0,141.0,94.15602836879432
Preston,h,996000.0,3072.0,581.0,,,Darebin,-37.73972,145.0111,3072.0,141.0,94.15602836879432
Preston,h,617500.0,3072.0,155.0,,,Darebin,-37.75308,145.01464,3072.0,141.0,94.15602836879432
Reservoir,h,817000.0,3073.0,700.0,,,Darebin,-37.72456,145.02292,,,
Reservoir,t,575000.0,3073.0,151.0,,,Darebin,-37.70426,145.01203999999996,,,
Reservoir,h,635000.0,3073.0,289.0,,,Darebin,-37.70798,145.02101000000005,,,
Reservoir,u,470000.0,3073.0,142.0,,,Darebin,-37.70932,145.02483999999995,,,
Reservoir,h,700000.0,3073.0,301.0,,,Darebin,-37.72839000000001,145.00105,,,
Reservoir,h,860000.0,3073.0,627.0,,,Darebin,-37.72216,144.99381,,,
Richmond,h,1000000.0,3121.0,164.0,,,Yarra,-37.824,145.00679,3121.0,628.0,162.26273885350318
Richmond,h,1250000.0,3121.0,111.0,,,Yarra,-37.82137,145.00512,3121.0,628.0,162.26273885350318
Richmond,h,1280000.0,3121.0,185.0,,,Yarra,-37.82488,145.00642,3121.0,628.0,162.26273885350318
Richmond,u,615000.0,3121.0,,,,Yarra,-37.81894000000001,145.01314,3121.0,628.0,162.26273885350318
Richmond,u,314000.0,3121.0,0.0,,,Yarra,-37.81256,144.99347,3121.0,628.0,162.26273885350318
Richmond,h,1341000.0,3121.0,135.0,,,Yarra,-37.82241,145.00235,3121.0,628.0,162.26273885350318
Ringwood,h,930000.0,3134.0,835.0,,,Maroondah,-37.80237,145.23404,,,
Ringwood East,u,609000.0,3135.0,190.0,,,Maroondah,-37.80551,,,,
Ringwood North,h,1085000.0,3134.0,798.0,,,Maroondah,-37.79395,145.21878,,,
Rosanna,h,1100000.0,3084.0,468.0,,,Banyule,-37.74088,145.06285,,,
Rosanna,h,1185000.0,3084.0,625.0,,,Banyule,-37.74301,145.07148999999995,,,
Roxburgh Park,h,500000.0,3064.0,383.0,,,Hume,-37.61132,144.92075,,,
Sandringham,u,630000.0,3191.0,0.0,,,Bayside,-37.95541,145.02944,,,
Sandringham,u,760000.0,3191.0,0.0,,,Bayside,-37.95142,145.01977,,,
Sandringham,h,2100000.0,3191.0,831.0,,,Bayside,-37.95694,145.01936,,,
Seaford,h,795000.0,3198.0,631.0,,,Frankston,,145.12598,,,
Seddon,h,1315000.0,3011.0,122.0,,,Maribyrnong,-37.80401,144.89519,3011.0,198.0,95.6010101010101
Seddon,h,830000.0,3011.0,152.0,,,Maribyrnong,-37.80697,144.8928,3011.0,198.0,95.6010101010101
Seddon,h,940000.0,3011.0,207.0,,,Maribyrnong,-37.8071,144.88912,3011.0,198.0,95.6010101010101
Silvan,h,1085000.0,,,,,Yarra Ranges,-37.84739,,,,
South Kingsville,h,835000.0,3015.0,297.0,,,Hobsons Bay,-37.82984,144.873,,,
South Melbourne,h,807500.0,3205.0,74.0,,,Port Phillip,-37.83627,144.9605,3205.0,300.0,214.84666666666666
South Melbourne,h,,3205.0,403.0,,,Port Phillip,-37.83737,144.95799,3205.0,300.0,214.84666666666666
South Yarra,u,1430000.0,3141.0,913.0,,,Stonnington,-37.84014000000001,144.99441000000004,3141.0,881.0,157.91259931895573
South Yarra,h,,3141.0,564.0,,,Stonnington,-37.84405,145.0016,3141.0,881.0,157.91259931895573
South Yarra,u,400000.0,3141.0,0.0,,,Stonnington,-37.83678,145.00137,3141.0,881.0,157.91259931895573
Southbank,u,600000.0,3006.0,0.0,,,Melbourne,-37.8281,144.96627,3006.0,1268.0,188.85173501577287
Southbank,u,600000.0,3006.0,,,,Melbourne,-37.8281,144.96627,3006.0,1268.0,188.85173501577287
Spotswood,h,1300000.0,3015.0,730.0,,,Hobsons Bay,-37.8257,144.87552,,,
Spotswood,h,1000000.0,3015.0,399.0,,,Hobsons Bay,-37.82673,144.87495,,,
St Albans,h,650000.0,3021.0,722.0,,,Brimbank,-37.75836,144.80279,,,
St Albans,h,565000.0,3021.0,617.0,,,Brimbank,-37.73385,144.80535,,,
St Helena,h,1387000.0,3088.0,,,,Banyule,-37.68508,145.1395,,,
St Kilda,u,480000.0,3182.0,0.0,,,Port Phillip,-37.86305,144.9911,3182.0,1135.0,147.7295154185022
St Kilda,u,730000.0,3182.0,284.0,,,Port Phillip,-37.86309,144.98301999999995,3182.0,1135.0,147.7295154185022
Sunbury,h,535000.0,,808.0,,,Hume,,,,,
Sunshine,h,865000.0,3020.0,550.0,,,Brimbank,-37.77972000000001,144.83809,,,
Sunshine,h,1070000.0,3020.0,573.0,,,Brimbank,-37.79127,144.83713,,,
Sunshine,u,245000.0,3020.0,44.0,,,Brimbank,-37.79501,144.8262,,,
Sunshine North,h,750000.0,3020.0,588.0,,,Brimbank,-37.77049,144.83167,,,
Sunshine North,h,632000.0,3020.0,471.0,,,Brimbank,-37.76951,144.83309,,,
Sunshine North,h,905000.0,3020.0,697.0,,,Brimbank,-37.77004,144.84254,,,
Surrey Hills,h,,3127.0,739.0,,,Boroondara,-37.81708,145.09566,,,
Surrey Hills,h,1785000.0,3127.0,516.0,,,Boroondara,-37.82372,145.09085,,,
Surrey Hills,h,1580000.0,3127.0,586.0,,,Whitehorse,-37.83133,145.1006,,,
Surrey Hills,h,1620000.0,3127.0,665.0,,,Boroondara,-37.81455,145.0943,,,
Taylors Hill,h,645000.0,3037.0,684.0,,,Melton,-37.72199000000001,,,,
Taylors Lakes,h,1300000.0,3038.0,771.0,,,Brimbank,-37.68166,144.77422,,,
Templestowe Lower,h,1381000.0,3107.0,733.0,,,Manningham,-37.7677,145.11371,,,
Templestowe Lower,h,1225000.0,3107.0,665.0,,,Manningham,-37.77156,145.1226,,,
Templestowe Lower,h,1375000.0,3107.0,662.0,,,Manningham,-37.75763,145.09974,,,
Thomastown,h,705000.0,3074.0,545.0,,,Whittlesea,-37.68035,145.00925,,,
Thomastown,h,550000.0,3074.0,551.0,,,Whittlesea,-37.67646,145.03083999999996,,,
Thomastown,h,630000.0,3074.0,654.0,,,Whittlesea,-37.67652,145.02338,,,
Thomastown,h,740000.0,3074.0,727.0,,,Whittlesea,-37.67873,145.01878,,,
Thornbury,u,745000.0,3071.0,120.0,,,Darebin,-37.75668,145.00929,3071.0,114.0,125.00877192982456
Thornbury,h,1225000.0,3071.0,275.0,,,Darebin,-37.76126,145.00247,3071.0,114.0,125.00877192982456
Thornbury,h,1400000.0,3071.0,364.0,,,Darebin,-37.75807,145.00782,3071.0,114.0,125.00877192982456
Truganina,u,390000.0,3029.0,289.0,,,Wyndham,-37.84169,,3029.0,113.0,76.15044247787611
Tullamarine,t,555000.0,3043.0,286.0,,,Hume,-37.69728,144.87455,,,
Tullamarine,h,695000.0,3043.0,676.0,,,Hume,-37.69636,144.88265,,,
Upwey,h,575000.0,3158.0,1200.0,,,Yarra Ranges,-37.91732,,,,
Viewbank,h,870000.0,3084.0,291.0,,,Banyule,-37.73253,145.0873,,,
Warrandyte,h,1050000.0,3113.0,,,,Manningham,-37.74113,145.22308999999996,,,
Watsonia North,h,710000.0,3087.0,541.0,,,Banyule,-37.69778,145.08516,,,
Watsonia North,h,705000.0,3087.0,538.0,,,Banyule,-37.70178,145.0851,,,
Werribee,h,570000.0,3030.0,660.0,,,Wyndham,-37.90908,,3030.0,258.0,115.74806201550388
Werribee,h,372000.0,3030.0,239.0,,,Wyndham,-37.88831,,3030.0,258.0,115.74806201550388
West Footscray,u,597000.0,3012.0,126.0,,,Maribyrnong,-37.80962,144.86876999999996,,,
West Melbourne,u,660000.0,3003.0,0.0,,,Melbourne,-37.80848,144.9437,3003.0,267.0,130.20599250936328
Westmeadows,t,500000.0,3049.0,141.0,,,Hume,-37.67941,144.8764,,,
Westmeadows,h,560000.0,3049.0,626.0,,,Hume,-37.67688,144.88996,,,
Wheelers Hill,h,1200000.0,3150.0,858.0,,,Monash,-37.91874,145.19156999999996,3150.0,189.0,124.02645502645503
Wheelers Hill,h,1223000.0,3150.0,762.0,,,Monash,-37.91199,145.18419,3150.0,189.0,124.02645502645503
Wheelers Hill,h,1035000.0,3150.0,702.0,,,Monash,-37.91075,145.18758,3150.0,189.0,124.02645502645503
Williamstown,h,1367000.0,3016.0,410.0,,,Hobsons Bay,-37.85569,144.89373999999995,,,
Williamstown,u,880000.0,3016.0,169.0,,,Hobsons Bay,-37.86682,144.90003000000004,,,
Williamstown North,h,862000.0,3016.0,353.0,,,Hobsons Bay,-37.85432,144.88214,,,
Wollert,h,595000.0,,448.0,,,Whittlesea,-37.61337,145.03606000000005,,,
Yarraville,h,1190000.0,3013.0,405.0,,,Maribyrnong,-37.81611,144.87945,,,
Yarraville,u,709500.0,3013.0,80.0,,,Maribyrnong,-37.81133,144.89553,,,
Abbotsford,u,550000.0,3067.0,,,,Yarra,-37.8114,145.01163,3067.0,258.0,130.62403100775194
Airport West,u,670000.0,3042.0,169.0,,,Moonee Valley,-37.72752,144.88358,,,
Albert Park,h,,3206.0,327.0,,,Port Phillip,-37.84118,144.95023,3206.0,122.0,229.41803278688525
Altona North,h,1500000.0,3025.0,1068.0,,,Hobsons Bay,-37.83794,144.84231,,,
Altona North,h,1030000.0,3025.0,533.0,,,Hobsons Bay,-37.82726,144.83533,,,
Ascot Vale,h,1130000.0,3032.0,222.0,,,Moonee Valley,-37.77182,144.90524,3032.0,176.0,111.61363636363636
Avondale Heights,h,820000.0,3034.0,680.0,,,Moonee Valley,-37.77178,144.85397,,,
Avondale Heights,h,680000.0,3034.0,596.0,,,Moonee Valley,-37.75718,144.85357,,,
Avondale Heights,h,720000.0,3034.0,582.0,,,Moonee Valley,-37.76063,144.8603,,,
Avondale Heights,h,1107500.0,3034.0,668.0,,,Moonee Valley,-37.75962,144.86675,,,
Bacchus Marsh,h,285000.0,,612.0,,,Moorabool,-37.67344,,,,
Balaclava,u,328500.0,3183.0,0.0,,,Port Phillip,-37.86874,144.998,3183.0,326.0,127.51840490797547
Balwyn North,t,1575000.0,3104.0,392.0,,,Boroondara,-37.80039,145.0961,,,
Bayswater,h,900000.0,3153.0,942.0,,,Knox,-37.85721,,,,
Bayswater,u,520000.0,3153.0,158.0,,,Knox,-37.845,,,,
Bentleigh,u,380000.0,3204.0,1.0,,,Glen Eira,-37.9332,145.03794,,,
Berwick,h,920000.0,,638.0,,,Casey,,,,,
Berwick,h,950000.0,,603.0,,,Casey,,,,,
Blackburn,u,485000.0,3130.0,0.0,,,Whitehorse,-37.82945,145.15697,,,
Blackburn South,h,1291000.0,3130.0,548.0,,,Whitehorse,-37.84453,145.14446,,,
Boronia,h,775000.0,3155.0,720.0,,,Knox,-37.86126,,,,
Boronia,h,820000.0,3155.0,719.0,,,Knox,-37.86434000000001,,,,
Box Hill,h,,3128.0,803.0,,,Whitehorse,-37.82148,145.1289,3128.0,214.0,111.44392523364486
Braybrook,h,797000.0,3019.0,694.0,,,Maribyrnong,-37.79382,144.85107,,,
Braybrook,h,760000.0,3019.0,622.0,,,Maribyrnong,-37.78207,144.85342,,,
