Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean
Ascot Vale,,,t,762000.0,,,,,3032.0,,,,0.0,Moonee Valley,-37.77261,144.92276,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,h,1306000.0,,,,,3032.0,,,,199.0,Moonee Valley,-37.77561,144.91695,,,3032.0,176.0,111.61363636363636
Ascot Vale,,,u,566000.0,,,,,3032.0,,,,1017.0,Moonee Valley,-37.77226,144.90941999999995,,,3032.0,176.0,111.61363636363636
Ashwood,,,h,1420000.0,,,,,3147.0,,,,726.0,Monash,-37.86173,145.11074,,,,,
Aspendale,,,t,805000.0,,,,,3195.0,,,,0.0,Kingston,,145.10187,,,3195.0,71.0,143.04225352112675
Avondale Heights,,,h,934000.0,,,,,3034.0,,,,581.0,Moonee Valley,-37.76421,144.85594,,,,,
Balaclava,,,u,585000.0,,,,,3183.0,,,,598.0,Port Phillip,-37.87149,144.99746000000005,,,3183.0,326.0,127.51840490797547
Balwyn,,,h,2330000.0,,,,,3103.0,,,,656.0,Boroondara,-37.8079,145.09162,,,3103.0,57.0,105.26315789473684
Balwyn North,,,t,1721000.0,,,,,3104.0,,,,301.0,Boroondara,-37.79535,145.07131,,,,,
Bayswater North,,,h,650000.0,,,,,3153.0,,,,787.0,Maroondah,-37.82737,,,,,,
Bayswater North,,,h,762000.0,,,,,3153.0,,,,792.0,Maroondah,-37.82809,,,,,,
Bentleigh East,,,h,1384000.0,,,,,3165.0,,,,631.0,Glen Eira,-37.9108,145.07908,,,3165.0,51.0,113.03921568627452
Blackburn,,,h,1350000.0,,,,,3130.0,,,,601.0,Whitehorse,-37.81224,145.15594,,,3130.0,59.0,102.57627118644068
Blackburn,,,h,1070000.0,,,,,3130.0,,,,448.0,Whitehorse,-37.82956,145.13868,,,3130.0,59.0,102.57627118644068
Blackburn,,,h,1500000.0,,,,,3130.0,,,,1021.0,Whitehorse,-37.83189,145.15785,,,3130.0,59.0,102.57627118644068
Blackburn,,,h,1200000.0,,,,,3130.0,,,,567.0,Whitehorse,-37.81684,145.14992,,,3130.0,59.0,102.57627118644068
Blackburn North,,,h,1200000.0,,,,,3130.0,,,,675.0,Whitehorse,-37.80716,145.16504,,,3130.0,59.0,102.57627118644068
Blackburn North,,,h,1100000.0,,,,,3130.0,,,,614.0,Whitehorse,-37.81103,145.15917,,,3130.0,59.0,102.57627118644068
Blackburn North,,,u,706000.0,,,,,3130.0,,,,305.0,Whitehorse,-37.80906,145.15787,,,3130.0,59.0,102.57627118644068
Boronia,,,h,785000.0,,,,,3155.0,,,,723.0,Knox,-37.85284,,,,,,
Boronia,,,h,950000.0,,,,,3155.0,,,,,Knox,-37.86669000000001,,,,,,
Brighton,,,h,,,,,,3186.0,,,,498.0,Bayside,-37.90396,144.99126,,,3186.0,124.0,268.2983870967742
Brighton,,,u,290000.0,,,,,3186.0,,,,0.0,Bayside,-37.9041,144.9993,,,3186.0,124.0,268.2983870967742
Broadmeadows,,,h,570500.0,,,,,3047.0,,,,640.0,Hume,-37.68187,144.92421000000004,,,,,
Broadmeadows,,,h,631000.0,,,,,3047.0,,,,696.0,Hume,-37.68584,144.9315,,,,,
Brooklyn,,,u,372100.0,,,,,3012.0,,,,0.0,Hobsons Bay,-37.82212,144.84476999999995,,,3012.0,76.0,112.63157894736842
Brunswick,,,h,1350000.0,,,,,3056.0,,,,372.0,Moreland,-37.76166,144.95065,,,3056.0,446.0,94.67264573991031
Brunswick,,,h,1300000.0,,,,,3056.0,,,,479.0,Moreland,-37.75915,144.96755,,,3056.0,446.0,94.67264573991031
Brunswick,,,u,315000.0,,,,,3056.0,,,,0.0,Moreland,-37.77034,144.95334,,,3056.0,446.0,94.67264573991031
Brunswick East,,,t,702500.0,,,,,3057.0,,,,65.0,Moreland,-37.76812,144.97413999999995,,,3057.0,185.0,154.43243243243242
Brunswick West,,,u,275000.0,,,,,3055.0,,,,,Moreland,-37.7684,144.94214,,,3055.0,87.0,87.82758620689656
Brunswick West,,,h,835000.0,,,,,3055.0,,,,207.0,Moreland,-37.76221,144.94055,,,3055.0,87.0,87.82758620689656
Bundoora,,,h,900000.0,,,,,3083.0,,,,313.0,Darebin,-37.71098,145.05381,,,3083.0,87.0,84.13793103448276
Bundoora,,,h,710000.0,,,,,3083.0,,,,540.0,Banyule,-37.70636,145.05462,,,3083.0,87.0,84.13793103448276
Burwood East,,,h,1320000.0,,,,,3151.0,,,,620.0,Whitehorse,-37.85436,145.13827,,,,,
Carnegie,,,u,480000.0,,,,,3163.0,,,,830.0,Glen Eira,-37.88414,145.0528,,,3163.0,156.0,94.2051282051282
Carnegie,,,h,1840000.0,,,,,3163.0,,,,483.0,Glen Eira,-37.89204,145.06086000000005,,,3163.0,156.0,94.2051282051282
Carnegie,,,u,430000.0,,,,,3163.0,,,,,Glen Eira,-37.88642,145.05979,,,3163.0,156.0,94.2051282051282
Caroline Springs,,,h,525000.0,,,,,3023.0,,,,400.0,Melton,-37.74254000000001,144.74572,,,,,
Carrum,,,t,495000.0,,,,,3197.0,,,,198.0,Kingston,,145.13272,,,,,
Carrum Downs,,,h,403500.0,,,,,3201.0,,,,339.0,Frankston,,145.17646000000005,,,,,
Caulfield East,,,h,1550000.0,,,,,3145.0,,,,642.0,Glen Eira,-37.88512,145.04554,,,3145.0,116.0,116.26724137931035
Caulfield North,,,u,361000.0,,,,,3161.0,,,,60.0,Glen Eira,-37.87972,145.03351,,,3161.0,122.0,127.42622950819673
Chadstone,,,u,960000.0,,,,,3148.0,,,,382.0,Monash,-37.88304,145.0969,,,,,
Clayton,,,u,696000.0,,,,,3168.0,,,,259.0,Monash,-37.91735,145.13814,,,3168.0,152.0,77.42763157894737
Clayton,,,h,1115000.0,,,,,3168.0,,,,590.0,Monash,-37.92304,145.10984,,,3168.0,152.0,77.42763157894737
Clayton,,,h,1950000.0,,,,,3168.0,,,,734.0,Monash,-37.91583,145.13363,,,3168.0,152.0,77.42763157894737
Clayton South,,,h,962000.0,,,,,3169.0,,,,724.0,Kingston,-37.93197,145.12219,,,,,
Coburg,,,h,900000.0,,,,,3058.0,,,,227.0,Moreland,-37.75296,144.95967,,,3058.0,133.0,103.10526315789474
Collingwood,,,u,365000.0,,,,,3066.0,,,,0.0,Yarra,-37.79597,144.99108,,,3066.0,297.0,145.989898989899
Craigieburn,,,t,310000.0,,,,,3064.0,,,,38.0,Hume,,144.92229,,,,,
Croydon,,,h,662000.0,,,,,3136.0,,,,396.0,Maroondah,-37.79486,,,,,,
Croydon,,,u,625500.0,,,,,3136.0,,,,397.0,Maroondah,-37.79795,,,,,,
Dallas,,,h,459000.0,,,,,3047.0,,,,583.0,Hume,-37.67048,144.93992,,,,,
Dallas,,,h,420500.0,,,,,3047.0,,,,650.0,Hume,-37.67506,144.93793,,,,,
Dandenong,,,h,583000.0,,,,,3175.0,,,,757.0,Greater Dandenong,-37.97369000000001,145.19714,,,,,
Dandenong North,,,h,618500.0,,,,,3175.0,,,,540.0,Greater Dandenong,-37.95661,145.2191,,,,,
Dandenong North,,,h,727000.0,,,,,3175.0,,,,763.0,Greater Dandenong,-37.95466,145.21193,,,,,
Deer Park,,,h,535000.0,,,,,3023.0,,,,675.0,Brimbank,-37.76496,144.77289,,,,,
Delahey,,,h,560000.0,,,,,3037.0,,,,543.0,Brimbank,-37.7143,144.77096,,,,,
Derrimut,,,h,860000.0,,,,,3030.0,,,,663.0,Brimbank,-37.79215,144.76285,,,3030.0,258.0,115.74806201550388
Dingley Village,,,t,802000.0,,,,,3172.0,,,,251.0,Kingston,-37.98146,145.11715,,,,,
Dingley Village,,,h,800000.0,,,,,3172.0,,,,801.0,Kingston,-37.98596,145.13187,,,,,
Dingley Village,,,h,854000.0,,,,,3172.0,,,,676.0,Kingston,-37.97936,145.13302,,,,,
Doncaster East,,,h,1735000.0,,,,,3109.0,,,,725.0,Manningham,-37.78707,145.15161,,,3109.0,53.0,117.0
Donvale,,,t,920000.0,,,,,3111.0,,,,239.0,Manningham,-37.77323,145.18029,,,,,
Donvale,,,h,904000.0,,,,,3111.0,,,,720.0,Manningham,-37.80349,145.19666,,,,,
Doveton,,,h,500000.0,,,,,3177.0,,,,621.0,Casey,-37.98537,145.23505,,,,,
Eaglemont,,,h,1440000.0,,,,,3084.0,,,,598.0,Banyule,-37.76093,145.056,,,3084.0,72.0,127.20833333333333
Elsternwick,,,u,900000.0,,,,,3185.0,,,,0.0,Glen Eira,-37.88472,145.00025,,,3185.0,106.0,154.1320754716981
Eltham,,,u,540000.0,,,,,3095.0,,,,132.0,Nillumbik,-37.71513,145.15323999999995,,,,,
Eltham,,,h,1054000.0,,,,,3095.0,,,,791.0,Nillumbik,-37.71296,145.13773,,,,,
Endeavour Hills,,,h,625000.0,,,,,,,,,669.0,Casey,-37.96466,,,,,,
Epping,,,h,600000.0,,,,,3076.0,,,,524.0,Whittlesea,-37.64273,145.03751,,,,,
Epping,,,t,401500.0,,,,,3076.0,,,,149.0,Whittlesea,-37.6311,145.0232,,,,,
Epping,,,h,630000.0,,,,,3076.0,,,,388.0,Whittlesea,-37.62864,145.02265,,,,,
Epping,,,h,1012000.0,,,,,3076.0,,,,631.0,Whittlesea,-37.6246,145.01686,,,,,
Epping,,,h,565000.0,,,,,3076.0,,,,548.0,Whittlesea,-37.64386,145.04817,,,,,
Essendon,,,u,502500.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.7494,144.92096,,,3040.0,56.0,114.14285714285714
Essendon,,,h,1550000.0,,,,,3040.0,,,,730.0,Moonee Valley,-37.74253,144.91753,,,3040.0,56.0,114.14285714285714
Essendon,,,u,420000.0,,,,,3040.0,,,,0.0,Moonee Valley,-37.74444,144.92084,,,3040.0,56.0,114.14285714285714
Essendon North,,,u,785000.0,,,,,3041.0,,,,145.0,Moonee Valley,-37.73993,144.90271,,,,,
Essendon West,,,h,1410000.0,,,,,3040.0,,,,585.0,Moonee Valley,-37.75374,144.88932,,,3040.0,56.0,114.14285714285714
Fawkner,,,h,750000.0,,,,,3060.0,,,,724.0,Moreland,-37.71097,144.97324,,,,,
Ferntree Gully,,,h,748888.0,,,,,3156.0,,,,1014.0,Knox,-37.88189000000001,,,,,,
Ferntree Gully,,,h,850000.0,,,,,3156.0,,,,738.0,Knox,-37.89863,,,,,,
Fitzroy,,,u,490000.0,,,,,3065.0,,,,0.0,Yarra,-37.80348,144.98256999999995,,,3065.0,387.0,153.84237726098192
Fitzroy North,,,u,381000.0,,,,,3068.0,,,,454.0,Yarra,-37.77869000000001,144.98578,,,3068.0,308.0,126.01298701298701
Fitzroy North,,,u,650000.0,,,,,3068.0,,,,0.0,Yarra,-37.78334,144.97782,,,3068.0,308.0,126.01298701298701
Fitzroy North,,,h,1502000.0,,,,,3068.0,,,,179.0,Yarra,-37.7844,144.99005,,,3068.0,308.0,126.01298701298701
Footscray,,,h,878000.0,,,,,3011.0,,,,163.0,Maribyrnong,-37.80069,144.88199,,,3011.0,198.0,95.6010101010101
Footscray,,,u,440000.0,,,,,3011.0,,,,0.0,Maribyrnong,-37.79633,144.88526000000005,,,3011.0,198.0,95.6010101010101
Footscray,,,u,395000.0,,,,,3011.0,,,,0.0,Maribyrnong,-37.79711,144.88825,,,3011.0,198.0,95.6010101010101
Footscray,,,h,991000.0,,,,,3011.0,,,,318.0,Maribyrnong,-37.79529,144.88453,,,3011.0,198.0,95.6010101010101
Forest Hill,,,h,945000.0,,,,,3131.0,,,,294.0,Whitehorse,-37.85156,145.16923,,,,,
Forest Hill,,,h,1020000.0,,,,,3131.0,,,,581.0,Whitehorse,-37.84207,145.17795,,,,,
Forest Hill,,,h,1234000.0,,,,,3131.0,,,,579.0,Whitehorse,-37.83508,145.16936,,,,,
Frankston,,,h,506000.0,,,,,3199.0,,,,578.0,Frankston,,145.16702,,,3199.0,103.0,174.96116504854368
Frankston,,,h,755000.0,,,,,3199.0,,,,622.0,Frankston,,145.12997,,,3199.0,103.0,174.96116504854368
Gisborne,,,h,807000.0,,,,,,,,,,Macedon Ranges,,,,,,,
Gisborne,,,h,426000.0,,,,,,,,,412.0,Macedon Ranges,,,,,,,
Glen Iris,,,u,540000.0,,,,,3146.0,,,,0.0,Boroondara,-37.85145,145.09107,,,3146.0,72.0,135.83333333333334
Glen Waverley,,,u,960000.0,,,,,3150.0,,,,229.0,Monash,-37.87606,145.15951,,,3150.0,189.0,124.02645502645503
Glen Waverley,,,h,1116500.0,,,,,3150.0,,,,701.0,Monash,-37.88902,145.16678000000005,,,3150.0,189.0,124.02645502645503
Greensborough,,,u,610000.0,,,,,3088.0,,,,168.0,Banyule,-37.70801,145.10689,,,,,
Greensborough,,,h,690000.0,,,,,3088.0,,,,540.0,Banyule,-37.71055,145.09593999999996,,,,,
Greensborough,,,u,585000.0,,,,,3088.0,,,,240.0,Banyule,-37.71254,145.09705,,,,,
Greensborough,,,h,800000.0,,,,,3088.0,,,,668.0,Nillumbik,-37.69022,145.09413999999995,,,,,
Greensborough,,,h,800000.0,,,,,3088.0,,,,626.0,Banyule,-37.70859,145.10464,,,,,
Greensborough,,,h,896000.0,,,,,3088.0,,,,653.0,Banyule,-37.71846,145.09689,,,,,
Greensborough,,,h,1010000.0,,,,,3088.0,,,,582.0,Banyule,-37.71325,145.09532,,,,,
Hampton,,,t,1660000.0,,,,,3188.0,,,,478.0,Bayside,-37.93297000000001,144.99771,,,3188.0,71.0,245.11267605633802
Hampton,,,h,1960000.0,,,,,3188.0,,,,697.0,Bayside,-37.94423,145.00843999999995,,,3188.0,71.0,245.11267605633802
Hawthorn,,,t,1200000.0,,,,,3122.0,,,,1089.0,Boroondara,-37.81432,145.03221000000005,,,3122.0,184.0,180.57065217391303
Hawthorn,,,u,670000.0,,,,,3122.0,,,,0.0,Boroondara,-37.83108,145.0353,,,3122.0,184.0,180.57065217391303
Hawthorn,,,u,600000.0,,,,,3122.0,,,,0.0,Boroondara,-37.82214000000001,145.03288,,,3122.0,184.0,180.57065217391303
Hawthorn,,,u,415000.0,,,,,3122.0,,,,0.0,Boroondara,-37.81519,145.03153,,,3122.0,184.0,180.57065217391303
Hawthorn,,,u,1150000.0,,,,,3122.0,,,,,Boroondara,-37.81442,145.01531,,,3122.0,184.0,180.57065217391303
Hawthorn,,,h,1100000.0,,,,,3122.0,,,,109.0,Boroondara,-37.81442,145.01531,,,3122.0,184.0,180.57065217391303
Heathmont,,,u,525000.0,,,,,3135.0,,,,0.0,Maroondah,-37.82118,,,,,,
Heidelberg Heights,,,t,650000.0,,,,,3081.0,,,,140.0,Banyule,-37.74835,145.05042,,,,,
Heidelberg West,,,h,580000.0,,,,,3081.0,,,,498.0,Banyule,-37.73759,145.04236,,,,,
Heidelberg West,,,h,820000.0,,,,,3081.0,,,,721.0,Banyule,-37.74371,145.04161000000005,,,,,
Hillside,,,h,600000.0,,,,,3037.0,,,,715.0,Melton,-37.69787,144.75082,,,,,
Hoppers Crossing,,,h,536500.0,,,,,3029.0,,,,578.0,Wyndham,-37.87326,,,,3029.0,113.0,76.15044247787611
Hoppers Crossing,,,h,541000.0,,,,,3029.0,,,,623.0,Wyndham,-37.87386,,,,3029.0,113.0,76.15044247787611
Hoppers Crossing,,,h,557000.0,,,,,3029.0,,,,577.0,Wyndham,-37.88505,,,,3029.0,113.0,76.15044247787611
Ivanhoe East,,,h,1601000.0,,,,,3079.0,,,,697.0,Banyule,-37.77345,145.06098,,,,,
Jacana,,,h,559000.0,,,,,3047.0,,,,604.0,Hume,-37.68599,144.91195,,,,,
Keilor,,,h,930000.0,,,,,3036.0,,,,847.0,Brimbank,-37.72286,144.83252,,,,,
Keilor Downs,,,h,705000.0,,,,,3038.0,,,,815.0,Brimbank,-37.71757,144.81328,,,,,
Keilor Downs,,,h,590000.0,,,,,3038.0,,,,757.0,Brimbank,-37.72483,144.8143,,,,,
Keilor East,,,h,920000.0,,,,,3033.0,,,,313.0,Moonee Valley,-37.74214,144.86965,,,,,
Keilor East,,,h,1100000.0,,,,,3033.0,,,,500.0,Moonee Valley,-37.73573,144.87531,,,,,
Keilor East,,,h,840000.0,,,,,3033.0,,,,575.0,Moonee Valley,-37.74316,144.87894,,,,,
Keilor East,,,h,860000.0,,,,,3033.0,,,,568.0,Moonee Valley,-37.7465,144.8613,,,,,
Kensington,,,h,840000.0,,,,,3031.0,,,,114.0,Melbourne,-37.78895,144.93351,,,3031.0,188.0,119.91489361702128
Kensington,,,u,535000.0,,,,,3031.0,,,,0.0,Melbourne,-37.79013,144.92359,,,3031.0,188.0,119.91489361702128
Kew,,,h,1080000.0,,,,,3101.0,,,,151.0,Boroondara,-37.80509,145.05572,,,3101.0,107.0,139.5981308411215
Keysborough,,,h,575000.0,,,,,3173.0,,,,384.0,Greater Dandenong,-37.99318,145.15939,,,,,
Kingsbury,,,h,740000.0,,,,,3083.0,,,,633.0,Darebin,-37.71402,145.0314,,,3083.0,87.0,84.13793103448276
Knoxfield,,,h,1040000.0,,,,,3180.0,,,,633.0,Knox,-37.88214,,,,,,
Lalor,,,h,795000.0,,,,,3075.0,,,,499.0,Whittlesea,-37.66641,144.98781,,,,,
Lalor,,,h,660000.0,,,,,3075.0,,,,578.0,Whittlesea,-37.66225,145.0116,,,,,
Maidstone,,,h,1170000.0,,,,,3012.0,,,,686.0,Maribyrnong,-37.78493,144.87968,,,3012.0,76.0,112.63157894736842
Maidstone,,,h,930000.0,,,,,3012.0,,,,545.0,Maribyrnong,-37.78571,144.87346000000005,,,3012.0,76.0,112.63157894736842
Maidstone,,,t,650000.0,,,,,3012.0,,,,279.0,Maribyrnong,-37.78799,144.87515,,,3012.0,76.0,112.63157894736842
Maidstone,,,t,702000.0,,,,,3012.0,,,,189.0,Maribyrnong,-37.78606,144.87205,,,3012.0,76.0,112.63157894736842
Malvern,,,u,575000.0,,,,,3144.0,,,,0.0,Stonnington,-37.85557,145.03968,,,,,
Maribyrnong,,,t,675000.0,,,,,3032.0,,,,198.0,Maribyrnong,-37.76703,144.88915,,,3032.0,176.0,111.61363636363636
Maribyrnong,,,u,440000.0,,,,,3032.0,,,,0.0,Maribyrnong,-37.77117,144.88041,,,3032.0,176.0,111.61363636363636
Meadow Heights,,,h,520000.0,,,,,3048.0,,,,631.0,Hume,-37.66004,144.92338,,,,,
Meadow Heights,,,h,430000.0,,,,,3048.0,,,,522.0,Hume,-37.64683,144.91106000000005,,,,,
Meadow Heights,,,h,570000.0,,,,,3048.0,,,,665.0,Hume,-37.64993,144.92955,,,,,
Meadow Heights,,,h,520000.0,,,,,3048.0,,,,798.0,Hume,-37.65384,144.92272,,,,,
Meadow Heights,,,h,515000.0,,,,,3048.0,,,,653.0,Hume,-37.65155,144.91912,,,,,
Melbourne,,,u,387000.0,,,,,3000.0,,,,0.0,Melbourne,-37.81301,144.96924,,,3000.0,3367.0,150.5043065043065
Melton South,,,h,341000.0,,,,,,,,,578.0,Melton,-37.71432,,,,,,
Melton South,,,h,336000.0,,,,,,,,,580.0,Melton,-37.70153,,,,,,
Melton South,,,h,426000.0,,,,,,,,,655.0,Melton,-37.69548,,,,,,
Mernda,,,h,780000.0,,,,,,,,,1037.0,Whittlesea,,145.09051000000005,,,,,
Mill Park,,,h,775500.0,,,,,3082.0,,,,840.0,Whittlesea,-37.66919,145.06798999999995,,,,,
Mill Park,,,h,726000.0,,,,,3082.0,,,,615.0,Whittlesea,-37.67519,145.06201,,,,,
Mill Park,,,h,710000.0,,,,,3082.0,,,,666.0,Whittlesea,-37.67626,145.0659,,,,,
Mitcham,,,h,1045000.0,,,,,3132.0,,,,401.0,Whitehorse,-37.82835,145.19845,,,,,
Montmorency,,,t,820000.0,,,,,3094.0,,,,260.0,Banyule,-37.72394,145.12456,,,,,
Montmorency,,,h,1301000.0,,,,,3094.0,,,,636.0,Banyule,-37.72198,145.12581,,,,,
Moonee Ponds,,,h,951000.0,,,,,3039.0,,,,172.0,Moonee Valley,-37.7638,144.9089,,,3039.0,52.0,100.98076923076923
Moonee Ponds,,,h,1425000.0,,,,,3039.0,,,,388.0,Moonee Valley,-37.7685,144.91103,,,3039.0,52.0,100.98076923076923
Moorabbin,,,t,935000.0,,,,,3189.0,,,,280.0,Kingston,-37.94111,145.0431,,,,,
Mooroolbark,,,h,637500.0,,,,,3138.0,,,,609.0,Yarra Ranges,-37.77293,,,,,,
Mooroolbark,,,h,780000.0,,,,,3138.0,,,,,Yarra Ranges,-37.79335,,,,,,
Mount Waverley,,,h,1800000.0,,,,,3149.0,,,,747.0,Monash,-37.88256,145.12518,,,3149.0,77.0,119.41558441558442
Mount Waverley,,,h,1700000.0,,,,,3149.0,,,,862.0,Monash,-37.87662,145.13153,,,3149.0,77.0,119.41558441558442
Mount Waverley,,,h,2248000.0,,,,,3149.0,,,,729.0,Monash,-37.86582,145.14824,,,3149.0,77.0,119.41558441558442
Mount Waverley,,,h,1260000.0,,,,,3149.0,,,,743.0,Monash,-37.8958,145.11969,,,3149.0,77.0,119.41558441558442
Mulgrave,,,h,960000.0,,,,,3170.0,,,,731.0,Monash,-37.9298,145.16523999999995,,,,,
Murrumbeena,,,u,550000.0,,,,,3163.0,,,,1039.0,Glen Eira,-37.88519,145.06715,,,3163.0,156.0,94.2051282051282
Murrumbeena,,,t,956000.0,,,,,3163.0,,,,137.0,Glen Eira,-37.887,145.07303000000005,,,3163.0,156.0,94.2051282051282
Narre Warren,,,h,620000.0,,,,,,,,,668.0,Casey,,,,,,,
Narre Warren,,,h,605000.0,,,,,,,,,688.0,Casey,,,,,,,
Newport,,,h,740000.0,,,,,3015.0,,,,204.0,Hobsons Bay,-37.84234,144.86622,,,3015.0,65.0,132.04615384615386
Newport,,,h,990000.0,,,,,3015.0,,,,337.0,Hobsons Bay,-37.84417,144.87544,,,3015.0,65.0,132.04615384615386
Niddrie,,,h,950000.0,,,,,3042.0,,,,558.0,Moonee Valley,-37.73834,144.88197,,,,,
Noble Park,,,h,650000.0,,,,,3174.0,,,,660.0,Greater Dandenong,-37.97918,145.18825,,,,,
Noble Park,,,h,752000.0,,,,,3174.0,,,,667.0,Greater Dandenong,-37.96814000000001,145.17888,,,,,
North Melbourne,,,u,541000.0,,,,,3051.0,,,,0.0,Melbourne,-37.8044,144.95657,,,3051.0,338.0,112.23372781065089
Northcote,,,h,1307500.0,,,,,3070.0,,,,258.0,Darebin,-37.76788,144.98621,,,3070.0,284.0,113.28169014084507
Northcote,,,h,1100000.0,,,,,3070.0,,,,449.0,Darebin,-37.76198,144.99087,,,3070.0,284.0,113.28169014084507
Northcote,,,h,1050000.0,,,,,3070.0,,,,530.0,Darebin,-37.77062,145.00891,,,3070.0,284.0,113.28169014084507
Northcote,,,h,1800000.0,,,,,3070.0,,,,771.0,Darebin,-37.76631,145.01699,,,3070.0,284.0,113.28169014084507
Northcote,,,h,1550000.0,,,,,3070.0,,,,422.0,Darebin,-37.77348,144.99206,,,3070.0,284.0,113.28169014084507
Notting Hill,,,h,1211000.0,,,,,3168.0,,,,727.0,Monash,-37.90779000000001,145.15042,,,3168.0,152.0,77.42763157894737
Oak Park,,,h,970000.0,,,,,3046.0,,,,701.0,Moreland,-37.71755,144.91663,,,3046.0,60.0,69.03333333333333
Oak Park,,,h,1453000.0,,,,,3046.0,,,,525.0,Moreland,-37.71467,144.92528,,,3046.0,60.0,69.03333333333333
Oakleigh,,,h,1610000.0,,,,,3166.0,,,,592.0,Monash,-37.90821,145.09313999999995,,,3166.0,70.0,113.14285714285714
Oakleigh East,,,h,1150000.0,,,,,3166.0,,,,622.0,Monash,-37.90168,145.11081,,,3166.0,70.0,113.14285714285714
Officer,,,h,559000.0,,,,,,,,,480.0,Cardinia,,,,,,,
Pakenham,,,h,435000.0,,,,,,,,,553.0,Cardinia,,,,,,,
Parkdale,,,t,1190000.0,,,,,3195.0,,,,0.0,Kingston,-37.99577,145.07215,,,3195.0,71.0,143.04225352112675
Parkdale,,,t,503750.0,,,,,3195.0,,,,80.0,Kingston,-37.99825,145.08696,,,3195.0,71.0,143.04225352112675
Pascoe Vale,,,h,962000.0,,,,,3044.0,,,,624.0,Moreland,-37.73261,144.94221000000005,,,,,
Pascoe Vale,,,t,629000.0,,,,,3044.0,,,,495.0,Moreland,-37.71962,144.95061,,,,,
Pascoe Vale,,,h,881000.0,,,,,3044.0,,,,480.0,Moreland,-37.71893,144.94246,,,,,
Point Cook,,,h,690000.0,,,,,3030.0,,,,540.0,Wyndham,-37.90715,144.76527,,,3030.0,258.0,115.74806201550388
Point Cook,,,h,596000.0,,,,,3030.0,,,,416.0,Wyndham,-37.89279000000001,,,,3030.0,258.0,115.74806201550388
Point Cook,,,h,698000.0,,,,,3030.0,,,,448.0,Wyndham,-37.8914,,,,3030.0,258.0,115.74806201550388
Prahran,,,u,500000.0,,,,,3181.0,,,,0.0,Stonnington,-37.85924,145.00563,,,3181.0,460.0,148.1695652173913
Preston,,,h,1060500.0,,,,,3072.0,,,,490.0,Darebin,-37.74125,145.02031000000005,,,3072.0,141.0,94.15602836879432
Preston,,,h,990000.0,,,,,3072.0,,,,500.0,Darebin,-37.7324,145.00621999999996,,,3072.0,141.0,94.15602836879432
Reservoir,,,u,652000.0,,,,,3073.0,,,,260.0,Darebin,-37.71377,145.00214,,,3073.0,68.0,273.9264705882353
Reservoir,,,h,953000.0,,,,,3073.0,,,,743.0,Darebin,-37.70964,145.0171,,,3073.0,68.0,273.9264705882353
Reservoir,,,u,468000.0,,,,,3073.0,,,,0.0,Darebin,-37.72919,145.00533,,,3073.0,68.0,273.9264705882353
Reservoir,,,t,710000.0,,,,,3073.0,,,,126.0,Darebin,-37.72357,144.98561999999995,,,3073.0,68.0,273.9264705882353
Reservoir,,,h,550000.0,,,,,3073.0,,,,,Darebin,-37.69484,145.00853999999995,,,3073.0,68.0,273.9264705882353
Reservoir,,,h,725000.0,,,,,3073.0,,,,579.0,Darebin,-37.70158,144.99655,,,3073.0,68.0,273.9264705882353
Reservoir,,,h,880000.0,,,,,3073.0,,,,743.0,Darebin,-37.70646,145.01656,,,3073.0,68.0,273.9264705882353
Reservoir,,,u,502000.0,,,,,3073.0,,,,230.0,Darebin,-37.709,145.02014,,,3073.0,68.0,273.9264705882353
Reservoir,,,h,1175000.0,,,,,3073.0,,,,545.0,Darebin,-37.72561,145.00922,,,3073.0,68.0,273.9264705882353
Richmond,,,u,432000.0,,,,,3121.0,,,,,Yarra,-37.82201,145.0104,,,3121.0,628.0,162.26273885350318
Richmond,,,u,800000.0,,,,,3121.0,,,,0.0,Yarra,-37.82201,145.0104,,,3121.0,628.0,162.26273885350318
Ringwood East,,,h,710000.0,,,,,3135.0,,,,314.0,Maroondah,-37.81953,,,,,,
Rosanna,,,h,1310000.0,,,,,3084.0,,,,1313.0,Banyule,-37.74694,145.07048,,,3084.0,72.0,127.20833333333333
Rosanna,,,h,855000.0,,,,,3084.0,,,,562.0,Banyule,-37.73867,145.07697,,,3084.0,72.0,127.20833333333333
Rowville,,,h,735000.0,,,,,3178.0,,,,721.0,Knox,-37.91713,,,,,,
Rowville,,,h,755000.0,,,,,3178.0,,,,551.0,Knox,-37.94266,,,,,,
Roxburgh Park,,,h,537000.0,,,,,3064.0,,,,640.0,Hume,-37.63799,144.92924,,,,,
Seaford,,,t,386000.0,,,,,3198.0,,,,150.0,Frankston,,145.13668,,,,,
Seaford,,,h,763000.0,,,,,3198.0,,,,611.0,Frankston,,145.14459,,,,,
Seaford,,,h,725000.0,,,,,3198.0,,,,769.0,Frankston,,145.13015,,,,,
Seaford,,,h,768000.0,,,,,3198.0,,,,542.0,Frankston,,145.15011,,,,,
